"lang	form	an3_notflat	n3	"
"CMUDict10000	CSXsNfo1 VAWuNvo1 VEWrNvo1 CTXsNfo1 CTXtNfo1	-13.9612132494	-14.1037142859	"
"CMUDict10000	CSXsNfo1 VAWuNvo1 VEWrNvo1 CTXmNvn1 CTXtNfo1	-13.7086613896	-13.7592637865	"
"CMUDict10000	CSXsNfo1 VAWuNvo1 VEWrNvo1 CTXmNvn1 CTXsNfo1	-15.0812329751	-15.1638095814	"
"CMUDict10000	CSXsNfo1 VAWuNvo1 VEWrNvo1 CTXlLvo1 CTXtNfo1	-15.6245565635	-15.6610850663	"
"CMUDict10000	CSXsNfo1 VAWuNvo1 VEWrNvo1 CTXlLvo1 CTXsNfo1	-18.0746706922	-18.1444928985	"
"CMUDict10000	CSXsNfo1 VAWuNvo1 VEWrNvo1 CTXrNvo1 CTXtNfo1	-16.9431748158	-16.654099895	"
"CMUDict10000	CSXsNfo1 VAWuNvo1 VEWrNvo1 CTXrNvo1 CTXsNfo1	-18.7542047978	-18.5935063921	"
"CMUDict10000	CJXlNvo1 VEZuNvo1 CFXsNvo1	-14.4701339101	-13.8143671356	"
"CMUDict10000	CJXlNvo1 VEUrNvo1 CFXsNvo1	-14.3639873003	-14.1812370326	"
"CMUDict10000	CJXlNvo1 VAWrNvo1 CFXsNvo1	-14.6312188486	-14.4730650849	"
"CMUDict10000	CJXlNvo1 VBXuNvo1 CTXrNvo1 CFXsNvo1	-13.8540151399	-13.8097746051	"
"CMUDict10000	CJXlNvo1 VDUrNvo1 VEWrNvo1 CFXsNvo1	-12.9226069109	-12.7606050638	"
"CMUDict10000	CJXlNvo1 VAWuNvo1 VEYuNvo1 CFXsNvo1	-15.047646513	-16.0417077944	"
"CMUDict10000	CJXlNvo1 VDZuNvo1 VEYuNvo1 CFXsNvo1	-13.6172485578	-13.74308083	"
"CMUDict10000	CJXlNvo1 VAWrNvo1 CTXrNvo1 CFXsNvo1	-16.3798795748	-16.165185914	"
"CMUDict10000	CBXtNfo1 CJXlNvo1 VEUrNvo1 CFXsNvo1	-16.4482315602	-16.2661554534	"
"CMUDict10000	CKXtNfo1 CJXlNvo1 VEUrNvo1 CFXsNvo1	-15.7475256107	-15.4458075234	"
"CMUDict10000	CBXmNvn1 CJXlNvo1 VEUrNvo1 CFXsNvo1	-16.742724289	-16.5448581938	"
"CMUDict10000	CBGlNvo1 VEYuNvo1 CTXrNvo1 CTXmNvn1 CTXtNvo1	-17.9833772545	-18.1739622861	"
"CMUDict10000	CTXsNfo1 CBGlNvo1 VEYuNvo1 CTXrNvo1 CTXmNvn1 CTXtNvo1	-20.7012862724	-20.793635741	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VEYuNvo1 CTXrNvo1 CTXmNvn1 CTXtNvo1	-19.9920708328	-20.2135957093	"
"CMUDict10000	VBWuNvo1 CBXtNvo1	-10.1547981349	-10.0052643879	"
"CMUDict10000	CBXtNfo1 VBWuNvo1 CBXtNvo1	-13.3110178943	-13.0938098322	"
"CMUDict10000	CTXtNfo1 VBWuNvo1 CBXtNvo1	-13.0257128285	-12.8766463694	"
"CMUDict10000	CTXtNvo1 VBWuNvo1 CBXtNvo1	-11.3198544299	-11.1586714671	"
"CMUDict10000	CKXtNfo1 VBWuNvo1 CBXtNvo1	-11.661272427	-11.512272559	"
"CMUDict10000	CTXsNfo1 VBWuNvo1 CBXtNvo1	-11.045534836	-10.8785052594	"
"CMUDict10000	CBXmNvn1 VBWuNvo1 CBXtNvo1	-12.8422355529	-12.7616359191	"
"CMUDict10000	CTXmNvn1 VBWuNvo1 CBXtNvo1	-13.4693993837	-13.4436427802	"
"CMUDict10000	CTXlLvo1 VBWuNvo1 CBXtNvo1	-13.1340399666	-12.9999155177	"
"CMUDict10000	CTXrNvo1 VBWuNvo1 CBXtNvo1	-11.7241818743	-11.5709903901	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VBWuNvo1 CBXtNvo1	-14.983633943	-14.8650296081	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VBWuNvo1 CBXtNvo1	-12.8290574624	-12.6675488834	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VBWuNvo1 CBXtNvo1	-13.0485145729	-12.8937592954	"
"CMUDict10000	CTXtNvo1 CTXrNvo1 VBWuNvo1 CBXtNvo1	-13.8762724516	-13.6671940788	"
"CMUDict10000	CTXsNfo1 CBXmNvn1 VBWuNvo1 CBXtNvo1	-15.8155966169	-15.7525375299	"
"CMUDict10000	CTXsNfo1 CTXmNvn1 VBWuNvo1 CBXtNvo1	-14.9306206921	-14.8937428052	"
"CMUDict10000	CTXsNfo1 CTXlLvo1 VBWuNvo1 CBXtNvo1	-15.6211352687	-15.4395099109	"
"CMUDict10000	CKXtNfo1 CTXlLvo1 VBWuNvo1 CBXtNvo1	-14.585701164	-14.4779832702	"
"CMUDict10000	CKXtNfo1 CTXrNvo1 VBWuNvo1 CBXtNvo1	-13.4735818309	-13.31173554	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXlLvo1 VBWuNvo1 CBXtNvo1	-17.4232995582	-17.3110945983	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXrNvo1 VBWuNvo1 CBXtNvo1	-15.8301116941	-15.659211101	"
"CMUDict10000	CTXsNfo1 CTXtNfo1 CTXrNvo1 VBWuNvo1 CBXtNvo1	-14.2227052095	-14.0734490609	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXlLvo1 VBWuNvo1 CBXtNvo1	-18.6190838432	-18.4821266653	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXrNvo1 VBWuNvo1 CBXtNvo1	-16.338095677	-16.1834633346	"
"CMUDict10000	VEYuNvo1 CFXsNvo1	-8.80410965813	-8.86405445363	"
"CMUDict10000	VBYuNvo1 CFXsNvo1	-9.50135637424	-9.44466801716	"
"CMUDict10000	VAYuNvo1 CFXsNvo1	-12.0826745658	-11.937220336	"
"CMUDict10000	CBXtNfo1 VEYuNvo1 CFXsNvo1	-13.6958628647	-14.6268908777	"
"CMUDict10000	CBXtNfo1 VBYuNvo1 CFXsNvo1	-13.6763112508	-13.7557568184	"
"CMUDict10000	CBXtNfo1 VAYuNvo1 CFXsNvo1	-14.1301705799	-13.9235112592	"
"CMUDict10000	CTXtNfo1 VBYuNvo1 CFXsNvo1	-13.8722018536	-14.3782628278	"
"CMUDict10000	CTXtNfo1 VAYuNvo1 CFXsNvo1	-14.3986655765	-14.815418105	"
"CMUDict10000	CTXtNvo1 VBYuNvo1 CFXsNvo1	-11.1455983415	-11.1420263332	"
"CMUDict10000	CTXtNvo1 VAYuNvo1 CFXsNvo1	-12.5699206898	-12.5810948675	"
"CMUDict10000	CKXtNfo1 VEYuNvo1 CFXsNvo1	-13.4418778712	-14.2185363535	"
"CMUDict10000	CKXtNfo1 VBYuNvo1 CFXsNvo1	-13.2790397526	-13.4696170931	"
"CMUDict10000	CKXtNfo1 VAYuNvo1 CFXsNvo1	-11.8177728299	-11.6559691322	"
"CMUDict10000	CTXsNfo1 VEYuNvo1 CFXsNvo1	-9.09210413868	-9.12989743594	"
"CMUDict10000	CTXsNfo1 VBYuNvo1 CFXsNvo1	-10.8465564833	-10.7926777803	"
"CMUDict10000	CTXsNfo1 VAYuNvo1 CFXsNvo1	-11.7368914156	-11.5430396399	"
"CMUDict10000	CBXmNvn1 VEYuNvo1 CFXsNvo1	-13.0203467482	-14.0384843749	"
"CMUDict10000	CBXmNvn1 VBYuNvo1 CFXsNvo1	-12.1751181246	-12.1599568749	"
"CMUDict10000	CBXmNvn1 VAYuNvo1 CFXsNvo1	-11.9109684769	-11.7459804201	"
"CMUDict10000	CTXmNvn1 VEYuNvo1 CFXsNvo1	-11.5826106475	-11.6816976875	"
"CMUDict10000	CTXmNvn1 VBYuNvo1 CFXsNvo1	-12.385735689	-12.3866060598	"
"CMUDict10000	CTXmNvn1 VAYuNvo1 CFXsNvo1	-12.8052052081	-12.6007453204	"
"CMUDict10000	CTXlLvo1 VEYuNvo1 CFXsNvo1	-9.9092577984	-9.96924024322	"
"CMUDict10000	CTXlLvo1 VBYuNvo1 CFXsNvo1	-10.4189980381	-10.3714764286	"
"CMUDict10000	CTXlLvo1 VAYuNvo1 CFXsNvo1	-15.3650796254	-15.1252651035	"
"CMUDict10000	CTXrNvo1 VEYuNvo1 CFXsNvo1	-10.2740475483	-10.3329161739	"
"CMUDict10000	CTXrNvo1 VBYuNvo1 CFXsNvo1	-11.1639318498	-11.1231312478	"
"CMUDict10000	CTXrNvo1 VAYuNvo1 CFXsNvo1	-12.5580424688	-12.4074958557	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VEYuNvo1 CFXsNvo1	-13.081964053	-13.1364478161	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VBYuNvo1 CFXsNvo1	-13.4180485183	-13.3854196681	"
"CMUDict10000	CBXtNfo1 CTXlLvo1 VAYuNvo1 CFXsNvo1	-17.4072670504	-17.1697547542	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VEYuNvo1 CFXsNvo1	-11.8047233992	-11.8648632398	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VBYuNvo1 CFXsNvo1	-12.521985961	-12.4756323918	"
"CMUDict10000	CBXtNfo1 CTXrNvo1 VAYuNvo1 CFXsNvo1	-15.1032912641	-14.9587463358	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VEYuNvo1 CFXsNvo1	-12.0514809876	-12.1101965815	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VBYuNvo1 CFXsNvo1	-13.7512742573	-13.705044395	"
"CMUDict10000	CTXtNfo1 CTXrNvo1 VAYuNvo1 CFXsNvo1	-13.6326635932	-13.4810782741	"
"CMUDict10000	CTXtNvo1 CTXrNvo1 VEYuNvo1 CFXsNvo1	-12.3421727981	-12.3690179679	"
"CMUDict10000	CTXtNvo1 CTXrNvo1 VBYuNvo1 CFXsNvo1	-14.1569855744	-14.1570621548	"
"CMUDict10000	CTXtNvo1 CTXrNvo1 VAYuNvo1 CFXsNvo1	-15.1556330642	-14.955068574	"
"CMUDict10000	CTXsNfo1 CBXmNvn1 VEYuNvo1 CFXsNvo1	-16.8279385763	-17.8954729357	"
"CMUDict10000	CTXsNfo1 CBXmNvn1 VBYuNvo1 CFXsNvo1	-15.7709599413	-15.9325797143	"
"CMUDict10000	CTXsNfo1 CBXmNvn1 VAYuNvo1 CFXsNvo1	-16.1144944653	-15.8891912048	"
"CMUDict10000	CTXsNfo1 CTXmNvn1 VEYuNvo1 CFXsNvo1	-13.8682182593	-13.9475509842	"
"CMUDict10000	CTXsNfo1 CTXmNvn1 VBYuNvo1 CFXsNvo1	-15.649848743	-15.5576207345	"
"CMUDict10000	CTXsNfo1 CTXmNvn1 VAYuNvo1 CFXsNvo1	-15.9396100665	-15.6616281746	"
"CMUDict10000	CTXsNfo1 CTXlLvo1 VEYuNvo1 CFXsNvo1	-12.5423811826	-12.6398522778	"
"CMUDict10000	CTXsNfo1 CTXlLvo1 VBYuNvo1 CFXsNvo1	-13.4272182044	-13.443445782	"
"CMUDict10000	CTXsNfo1 CTXlLvo1 VAYuNvo1 CFXsNvo1	-18.1516318324	-18.0008220671	"
"CMUDict10000	CKXtNfo1 CTXlLvo1 VEYuNvo1 CFXsNvo1	-12.2249278802	-12.2800392924	"
"CMUDict10000	CKXtNfo1 CTXlLvo1 VBYuNvo1 CFXsNvo1	-12.4174533926	-12.3593612483	"
"CMUDict10000	CKXtNfo1 CTXlLvo1 VAYuNvo1 CFXsNvo1	-16.9081277634	-16.645768059	"
"CMUDict10000	CKXtNfo1 CTXrNvo1 VEYuNvo1 CFXsNvo1	-11.2414516677	-11.2928910928	"
"CMUDict10000	CKXtNfo1 CTXrNvo1 VBYuNvo1 CFXsNvo1	-13.3209379194	-13.2943648081	"
"CMUDict10000	CKXtNfo1 CTXrNvo1 VAYuNvo1 CFXsNvo1	-13.5594689818	-13.3902522277	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXlLvo1 VEYuNvo1 CFXsNvo1	-15.5216296682	-15.5825128063	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXlLvo1 VBYuNvo1 CFXsNvo1	-15.8577141335	-15.8314846582	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXlLvo1 VAYuNvo1 CFXsNvo1	-19.8469326655	-19.6158197443	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXrNvo1 VEYuNvo1 CFXsNvo1	-14.805777631	-14.8565254574	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXrNvo1 VBYuNvo1 CFXsNvo1	-15.5230401928	-15.4672946094	"
"CMUDict10000	CTXsNfo1 CBXtNfo1 CTXrNvo1 VAYuNvo1 CFXsNvo1	-18.1043454959	-17.9504085534	"
"CMUDict10000	CTXsNfo1 CTXtNfo1 CTXrNvo1 VEYuNvo1 CFXsNvo1	-13.2256716242	-13.289886347	"
"CMUDict10000	CTXsNfo1 CTXtNfo1 CTXrNvo1 VBYuNvo1 CFXsNvo1	-14.9254648939	-14.8847341605	"
"CMUDict10000	CTXsNfo1 CTXtNfo1 CTXrNvo1 VAYuNvo1 CFXsNvo1	-14.8068542298	-14.6607680396	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXlLvo1 VEYuNvo1 CFXsNvo1	-16.2583105594	-16.2841826875	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXlLvo1 VBYuNvo1 CFXsNvo1	-16.4508360719	-16.3635046434	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXlLvo1 VAYuNvo1 CFXsNvo1	-20.9415104426	-20.6499114541	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXrNvo1 VEYuNvo1 CFXsNvo1	-14.1059655138	-14.1646188874	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXrNvo1 VBYuNvo1 CFXsNvo1	-16.1854517656	-16.1660926026	"
"CMUDict10000	CTXsNfo1 CKXtNfo1 CTXrNvo1 VAYuNvo1 CFXsNvo1	-16.423982828	-16.2619800223	"
"CMUDict10000	CSXsNfo1 VEZuNvo1 CTXtNvo1 CSXsNvo1	-15.0210616494	-15.0032156103	"
"CMUDict10000	CSXsNfo1 VEUrNvo1 CTXtNvo1 CSXsNvo1	-14.6514740246	-14.3319309967	"
"CMUDict10000	CSXsNfo1 VBXuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-15.1215417409	-15.0164324734	"
"CMUDict10000	CSXsNfo1 VDUrNvo1 VEWrNvo1 CTXtNvo1 CSXsNvo1	-15.0824768541	-14.9899086659	"
"CMUDict10000	CSXsNfo1 VAWuNvo1 VEYuNvo1 CTXtNvo1 CSXsNvo1	-13.164679116	-13.1951537065	"
"CMUDict10000	CSXsNfo1 VDZuNvo1 VEYuNvo1 CTXtNvo1 CSXsNvo1	-13.283880757	-13.2892781762	"
"CMUDict10000	CSXsNfo1 VAWrNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-15.0255494749	-14.8454356948	"
"CMUDict10000	CSXsNfo1 VEZuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-17.9910008033	-17.5391719915	"
"CMUDict10000	CSXsNfo1 VEUrNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-19.1331648276	-19.1281438007	"
"CMUDict10000	CSXsNfo1 VAWrNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-17.15256268	-17.4239373662	"
"CMUDict10000	CSXsNfo1 VBXuNvo1 CTXrNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-19.7708019165	-19.828945143	"
"CMUDict10000	CSXsNfo1 VEZuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-18.3757054708	-18.2480172087	"
"CMUDict10000	CSXsNfo1 VEUrNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-17.9574802652	-17.8072329347	"
"CMUDict10000	CSXsNfo1 VAWrNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-15.9592176688	-16.1879713926	"
"CMUDict10000	CSXsNfo1 VBXuNvo1 CTXrNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-19.5117229006	-19.3674766716	"
"CMUDict10000	CSXsNfo1 VDUrNvo1 VEWrNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-16.2903103401	-16.2983276551	"
"CMUDict10000	CSXsNfo1 VDUrNvo1 VEWrNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-16.4192499729	-16.4025350314	"
"CMUDict10000	CSXsNfo1 VAWuNvo1 VEYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-15.9285388925	-15.9418706558	"
"CMUDict10000	CSXsNfo1 VAWuNvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-18.9589533278	-18.9570996186	"
"CMUDict10000	CSXsNfo1 VAWuNvo1 VEYuNvo1 CTXrNvo1 CTXtNvo1 CSXsNvo1	-17.9227966872	-17.9176099833	"
"CMUDict10000	CSXsNfo1 VDZuNvo1 VEYuNvo1 CTXmNvn1 CTXtNvo1 CSXsNvo1	-16.1611962279	-16.1456778863	"
"CMUDict10000	CSXsNfo1 VDZuNvo1 VEYuNvo1 CTXlLvo1 CTXtNvo1 CSXsNvo1	-18.3459598879	-18.3168509195	"
"CMUDict10000	CJXlNvo1 VAWuNvo1 CTXrNvo1 CTXmNvn1 CTXtNvo1	-16.6080144735	-16.2564359147	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXsNvo1	-11.5327614629	-11.4629408052	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXrNvo1 CTXsNvo1	-12.3618233839	-11.9091757418	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXlLvo1 CTXsNvo1	-15.0387643755	-14.4083947553	"
"CMUDict10000	CTXsNvo1 VAWuNvo1 CTXmNvn1 CTXsNvo1	-12.0997541286	-12.2071306551	"
"CMUDict10000	CBGlNvo1 VBWuNvo1 CTXlLvo1 CTXsNfo1 CTXtNfo1	-16.7416556355	-17.0185278918	"
"CMUDict10000	CBGlNvo1 VBWuNvo1 CTXmNvn1 CTXsNfo1 CTXtNfo1	-15.8399390162	-16.0024963702	"
"CMUDict10000	CTXsNfo1 CBGlNvo1 VBWuNvo1 CTXlLvo1 CTXsNfo1 CTXtNfo1	-17.5721826542	-17.9530484233	"
"CMUDict10000	CTXsNfo1 CBGlNvo1 VBWuNvo1 CTXmNvn1 CTXsNfo1 CTXtNfo1	-16.6704652397	-16.9370169017	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VBWuNvo1 CTXlLvo1 CTXsNfo1 CTXtNfo1	-16.586537498	-16.8624455396	"
"CMUDict10000	CKXtNfo1 CBGlNvo1 VBWuNvo1 CTXmNvn1 CTXsNfo1 CTXtNfo1	-15.6848201175	-15.8464140181	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VEZuNvo1	-11.3966574468	-11.4420247521	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1	-12.9192747133	-12.9265273285	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VDZuNvo1 VEYuNvo1	-11.9490686554	-12.3066621266	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VEZuNvo1 CTXtNfo1	-14.2027212708	-13.8088027797	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VEZuNvo1 CKXtNfo1	-14.6828733937	-14.461800771	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VEZuNvo1 CTXsNfo1	-14.4308574433	-14.4551552938	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VEZuNvo1 CTXmNvn1	-13.4513764894	-13.2535018415	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VEZuNvo1 CTXlLvo1	-13.7574257465	-13.4807678965	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CTXtNfo1	-13.891964157	-14.4883960816	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CKXtNfo1	-14.3402177391	-14.6467082333	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CTXsNfo1	-14.9374550069	-15.5294872127	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CBXmNvn1	-19.3603605709	-19.6675410403	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CTXmNvn1	-14.645408911	-14.8033950768	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CTXlLvo1	-12.9256710544	-13.1391253584	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CTXrNvo1	-13.4773179815	-13.4812945066	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VBXuNvo1 CTXrNvo1 CTXtNfo1	-13.7052722922	-13.6855026627	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VBXuNvo1 CTXrNvo1 CKXtNfo1	-15.1066269319	-15.0989382975	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VBXuNvo1 CTXrNvo1 CTXsNfo1	-14.7994011838	-14.8807835523	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VBXuNvo1 CTXrNvo1 CTXmNvn1	-14.0674318154	-14.1068271014	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VBXuNvo1 CTXrNvo1 CTXlLvo1	-17.3664845773	-17.3526950657	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CTXtNfo1	-13.1065244535	-13.1231282563	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CKXtNfo1	-13.6665135053	-13.6815695198	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CTXsNfo1	-14.4384517002	-14.4495289273	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CTXmNvn1	-12.9757891615	-12.9867279704	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CTXlLvo1	-14.0356380307	-14.0643501808	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CTXrNvo1	-14.3858482981	-14.490672847	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VDZuNvo1 VEYuNvo1 CTXtNfo1	-12.4134101324	-12.7773584988	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VDZuNvo1 VEYuNvo1 CKXtNfo1	-13.3863198543	-13.7461741553	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VDZuNvo1 VEYuNvo1 CTXsNfo1	-14.4806463197	-14.8344735095	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VDZuNvo1 VEYuNvo1 CTXmNvn1	-13.1821178289	-13.5366470477	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VDZuNvo1 VEYuNvo1 CTXlLvo1	-13.3963159228	-13.7702133286	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CTXrNvo1 CTXtNfo1	-14.3450998305	-14.3487790792	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CTXrNvo1 CKXtNfo1	-17.6284290855	-17.6521674774	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CTXrNvo1 CTXsNfo1	-15.9956620145	-16.1001225189	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VEZuNvo1 CTXlLvo1 CTXtNfo1	-18.7101603809	-18.3480744712	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VEZuNvo1 CTXlLvo1 CTXsNfo1	-20.1855943642	-19.9828261343	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CTXlLvo1 CTXtNfo1	-14.9923789881	-15.1267749225	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CTXlLvo1 CTXsNfo1	-18.7753609724	-18.8771375827	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VBXuNvo1 CTXrNvo1 CTXlLvo1 CTXtNfo1	-21.9318117324	-21.2387830531	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VBXuNvo1 CTXrNvo1 CTXlLvo1 CTXsNfo1	-19.5355721534	-19.6516544468	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VEZuNvo1 CTXmNvn1 CTXtNfo1	-18.7152431568	-18.3989257144	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VEZuNvo1 CTXmNvn1 CTXsNfo1	-18.0756887435	-17.8741272814	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CTXmNvn1 CTXtNfo1	-16.9002656722	-16.9243500212	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWrNvo1 CTXmNvn1 CTXsNfo1	-18.9180183413	-19.1324914734	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VBXuNvo1 CTXrNvo1 CTXmNvn1 CTXtNfo1	-17.7217489459	-17.5745205455	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VBXuNvo1 CTXrNvo1 CTXmNvn1 CTXsNfo1	-19.0725276343	-19.2636915448	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CTXsNfo1 CTXtNfo1	-15.7544999514	-15.7589895983	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CTXmNvn1 CTXtNfo1	-14.967955404	-14.9659397591	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CTXmNvn1 CTXsNfo1	-16.0472146369	-16.0657307523	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CTXlLvo1 CTXtNfo1	-18.1320660899	-18.1783244375	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CTXlLvo1 CTXsNfo1	-20.1933617963	-20.2874594401	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CTXrNvo1 CTXtNfo1	-17.7926390106	-17.8494500848	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VAWuNvo1 VEYuNvo1 CTXrNvo1 CTXsNfo1	-19.3965211579	-19.543611004	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VDZuNvo1 VEYuNvo1 CTXsNfo1 CTXtNfo1	-15.7966945709	-16.1439341806	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VDZuNvo1 VEYuNvo1 CTXmNvn1 CTXtNfo1	-15.1742840714	-15.5158588365	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VDZuNvo1 VEYuNvo1 CTXmNvn1 CTXsNfo1	-16.2535433043	-16.6156498297	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VDZuNvo1 VEYuNvo1 CTXlLvo1 CTXtNfo1	-17.4927439821	-17.8841875853	"
"CMUDict10000	CKXtNvo1 CBGlNvo1 VDZuNvo1 VEYuNvo1 CTXlLvo1 CTXsNfo1	-19.5540396884	-19.9933225879	"
"CMUDict10000	VEWrNvo1 CTXtNfo1	-13.6719368207	-13.9000382938	"
"CMUDict10000	VEWrNvo1 CKXtNfo1	-13.1466560937	-13.4542777623	"
"CMUDict10000	VEWrNvo1 CTXsNfo1	-15.2845423302	-16.8222743521	"
"CMUDict10000	VEWrNvo1 CBXmNvn1	-15.6722379141	-17.2399185488	"
"CMUDict10000	VEWrNvo1 CTXmNvn1	-15.1639121169	-15.4693282309	"
"CMUDict10000	VEWrNvo1 CTXlLvo1	-13.8291821125	-13.710786554	"
